split,method,tag,lr,eff_b,mb,ga,alpha,beta,delta,gamma,epoch,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-52,52,1.876936326891253e-22,0.6222156274403161,0.9659873248636722,0.5912096283512746,0.5183081708195746,0.6061258453016053,0.4602275534042157,0.5421313711796972,-0.15638284916715728,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-65,65,3.9054713571083378e-22,0.6197252346520461,0.9575034539401531,0.5103061377877334,0.5200782403229133,0.6042387399543904,0.46107453751351474,0.5377354547602237,-0.11417956121189715,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-65/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-78,78,1.876936326891253e-22,0.6168728247387153,0.9506084251403809,0.46368846587467666,0.5198206385795243,0.6007057478064572,0.46290065022167454,0.5369136268962051,-0.09027562076881349,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-78/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-91,91,1.876936326891253e-22,0.6175712233252348,0.9493988373875618,0.4478470859960808,0.5204848074821449,0.6023829004863382,0.4635306018920046,0.5354902040320806,-0.08105173836658647,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-91/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-104,104,4.2615726229002236e-23,0.6191695808680209,0.9484729857742786,0.4426248917403892,0.5204825230564885,0.60496950434996,0.46312974669043827,0.537877919137233,-0.07637935788931305,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-104/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-117,117,8.969123776103959e-23,0.6191455662380652,0.9480846494436264,0.4406164544696629,0.5205931255450652,0.6040104475211028,0.46336047799091107,0.5377344262864029,-0.07520498571857948,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-117/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,0,0.125,10,checkpoint-120,120,1.876936326891253e-22,0.619909159133151,0.9481066374480724,0.4411550149125394,0.5208067923348061,0.6060127455305383,0.46325314723390826,0.5373902202248606,-0.07472166704715488,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-120/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-13,13,4.416671697087842e-24,0.6085962342997866,0.9887772203981876,0.8663448652122654,0.5134480234091509,0.5805532269590776,0.4634927555197966,0.5333526670362143,-0.3189648085054399,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-13/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-26,26,4.2615726229002236e-23,0.6216826356976944,0.969301415681839,0.6470227811827408,0.5248519339938351,0.6143297639992198,0.4539276966380909,0.5435943396010706,-0.18647946273459548,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-26/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-39,39,1.3990395281788573e-20,0.6223417739586544,0.9474619919061661,0.4593836168113954,0.5255186509718109,0.6096065230213136,0.4581750324176501,0.5430928210380062,-0.08108103040012632,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-39/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-52,52,3.4004838027527454e-21,0.6242127104287344,0.9302831308543682,0.35284243855027947,0.5280555191019929,0.6144310212484237,0.46270704263516405,0.5437917541812992,-0.01735007427358945,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-65,65,6.916893189690245e-21,0.6262639549845745,0.9214378291368485,0.30921713061854533,0.5303577967415007,0.6191426256225026,0.46612924612924883,0.5457334260175765,0.010936475106877647,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-78,78,3.4004838027527454e-21,0.6247922985112717,0.9139471751451492,0.2736148226954733,0.529770492330274,0.6163300791567599,0.4676567106054667,0.5426888851879125,0.03101129959096044,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-91,91,3.4004838027527454e-21,0.6271903046609493,0.9126815149188041,0.2646823564186774,0.5314502455817188,0.6197313546317692,0.4673648455459032,0.5461926882145928,0.038508368992208525,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-104,104,6.916893189690245e-21,0.6278535080997517,0.9127687269449234,0.2650163024971087,0.5324429160592975,0.6198416800866157,0.46693276922536997,0.5465118472088754,0.03896099337873565,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-117,117,1.3990395281788573e-20,0.6281483298666493,0.9126998721063138,0.26394356090047005,0.532768541979435,0.6195995977036646,0.4664319953785233,0.5474799856382471,0.03982661336325735,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,0,0.25,10,checkpoint-120,120,6.916893189690245e-21,0.6275782511090215,0.9124030697345734,0.26311898106853726,0.5328245550202445,0.6208260878260249,0.46650463691076693,0.5453888408019417,0.03981722570746621,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-13,13,2.0508859434374988e-24,0.6093149124826968,0.988483170568943,0.8615478058197205,0.5135752589873155,0.5808097128481157,0.46367893051217307,0.5352356988216306,-0.31570057571163496,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-13/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-26,26,4.2615726229002236e-23,0.621413634909259,0.9610047037899494,0.592413474935038,0.5226812681009265,0.6161347729043812,0.4565493763258601,0.5484316213692223,-0.15529545445323467,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-39,39,4.353260441808186e-19,0.6175086872371117,0.9194822564721108,0.33974426127627366,0.5227447143403802,0.6123129530761277,0.46299719110253057,0.5503424871462248,-0.012104571637080508,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-52,52,3.2024272501633618e-18,0.6257266450469507,0.8943285866081715,0.2585745762163387,0.5239867077378599,0.6217525299872295,0.47020740019541096,0.5537194426167367,0.04927506363469564,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-52/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-65,65,6.159412995752159e-18,0.6319863667857897,0.8776698486506939,0.21822065039113098,0.5290358582596693,0.6310178998050058,0.4717332455831983,0.5557084404022491,0.08404111726487726,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-78,78,7.975373070421785e-17,0.6312601981784755,0.8596197390556335,0.19120084726170183,0.5293007964766123,0.627614639446892,0.4732335979784956,0.5550000422996026,0.1058499050198079,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-78/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-91,91,1.4921665744660114e-16,0.6339644562321964,0.8534176251292229,0.18649966021267467,0.5287428999862926,0.6283314501569444,0.47269619974533683,0.5570460676275424,0.11400581356124775,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-91/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-104,104,2.241003819205479e-17,0.6339941678661721,0.8528668385744095,0.18590927962325698,0.5294481141131446,0.6284921865122237,0.4721891515457512,0.5559741816009937,0.1146061087673389,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-104/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-117,117,1.4921665744660114e-16,0.6344552588351162,0.8523658055067063,0.18323710965084977,0.5282708488886544,0.6291019904342968,0.4721370701096721,0.5560621501709988,0.11665380125633831,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-117/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,1.0,4.5,1,0.125,10,checkpoint-120,120,4.2392996435511593e-17,0.6335105054902229,0.8524392873048783,0.18591275255714598,0.5288213369562824,0.627575679212104,0.47211050570500324,0.5549512043031208,0.11433448555921079,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-120/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-13,13,4.416671697087842e-24,0.6126608278963795,0.9836209434270858,0.8200079932783854,0.5176897379246096,0.5896632903555189,0.46322311580933034,0.5381965276962798,-0.28915364045635605,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-13/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-26,26,2.213522258546535e-19,0.6045938181467375,0.9109339021146298,0.3312002543979374,0.5347096579064448,0.61153714023953,0.45232493149759534,0.5468252087847205,-0.016473260109546056,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-39,39,9.456104707095184e-16,0.6224447535454899,0.8710773475468159,0.22054863085359463,0.54322678589585,0.6286564088062143,0.4640080417012055,0.5546831424732145,0.07663176434528564,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-39/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-52,52,3.1252666340221845e-13,0.6256354907872123,0.8475757624208927,0.16692271490973817,0.5464272883404655,0.6195851121140844,0.4754921019670541,0.552794087085957,0.11838625212220934,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-52/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-65,65,1.3150137716657251e-11,0.6296678943281508,0.8395162077248096,0.1578012960187987,0.5527379568085447,0.6197228188259556,0.4769873113208699,0.554753423879457,0.13100914246949685,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-65/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-78,78,1.6196210141854015e-10,0.6302859916582736,0.829744762480259,0.1518744627001194,0.5528903140068535,0.6191300845320725,0.4760921181344921,0.5534894873823973,0.13947637923004652,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-91,91,2.6338754853638006e-10,0.6317069669458434,0.8290445128083229,0.14679957809886818,0.5528860984604883,0.620561050425909,0.4759708118832805,0.5562067534275889,0.14378492175563537,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-104,104,6.027592497096867e-11,0.6332378378526282,0.8291392050683498,0.14906329381097705,0.5529981089426615,0.623687316320883,0.4750636960084783,0.556277281345775,0.14413658847324068,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104/evals/TOFU_EVAL.json
forget10,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,1.0,4.5,1,0.25,10,checkpoint-117,117,9.906736183347326e-11,0.6333141132710204,0.8280032658576966,0.14754564341474868,0.5528070008644361,0.6241678249400959,0.4757823502651321,0.5555595809149179,0.14553965873386507,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_EVAL.json
