split,lr,eff_b,mb,ga,epoch,checkpoint,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,path
forget05,1e-5,8,4,2,10,checkpoint-150,1.8694649189611297e-09,0.56853919376348,0.9071830093860627,0.3189858482305803,0.5633496126120923,0.5490167287624779,0.4584338678506812,0.523510274751828,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-175,1.8694649189611297e-09,0.5712381849352796,0.9042032608389854,0.3165667715417525,0.5698704824320459,0.554403635613241,0.45723305234263406,0.5230600922921026,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-175/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-200,2.4125498977354686e-08,0.5719831992172978,0.9015214842557907,0.30496668238074065,0.5699266380259954,0.5541361200801356,0.4599667630198577,0.5228957264723735,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-225,6.865581733487208e-09,0.575571857017247,0.9012978166341782,0.30520350014207276,0.5707645470686018,0.5557652924621906,0.4602844482213889,0.5242595519334121,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-225/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-25,2.5656301025789152e-14,0.6299260991459149,0.989727434515953,0.8607175166500934,0.5217372931743742,0.6185634800735186,0.456394163325727,0.5537909903942119,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-250,6.865581733487208e-09,0.5752882009100438,0.9006031805276871,0.3042781140046723,0.5720461220696036,0.5556624429704524,0.4604295506828285,0.5228964394026514,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-50,5.86730162802883e-14,0.5771105210414765,0.9634274989366531,0.5660462787998035,0.5445073050133209,0.6019707358766054,0.4551811285946086,0.5366455329231831,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-75,3.0799540915748314e-12,0.5547138629160782,0.9411866915225983,0.42874271188684454,0.5510440088544271,0.5749740623558001,0.45362832505487094,0.5277567807007999,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-75/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-104,1.8266119303942767e-05,0.6002691049976863,0.7763459104299545,0.11579948510558959,0.6330083824848167,0.6035717118789975,0.45180504245107544,0.5533104801145715,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-117,2.9607827368482373e-05,0.6030329101349307,0.7765104132890701,0.11579948510558959,0.6300551809681206,0.6083759139908715,0.4523760756696991,0.5530304917620095,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json
