rank,run,checkpoint,step,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_quality,forget_truth_ratio,model_utility,privleak,checkpoint_path,summary_path,composite_score
96,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-26,26,0.605084283053875,0.0699924141633779,0.0556172334702864,0.2622803563435809,0.3935274335772095,0.6552163181316462,0.5728627003575627,48.527824873049504,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json,0.5664990756185068
97,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-52,52,0.6375566556677222,0.075916509006463,0.0660826954454237,0.2654434817656086,0.2704743832803917,0.6282191614847213,0.5851320952620791,41.35964235527059,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.5663001314827795
98,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-28,28,0.6759768424928189,0.0736640701161932,0.0453315565565753,0.2643436461398908,0.220541217580421,0.6729294133076286,0.5906791826230955,49.51055957306758,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json,0.5660755706430246
99,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-35,35,0.5683668966591359,0.0587594179498599,0.0361714583119464,0.2169541169926365,0.0680192046111927,0.6836230650143973,0.5935173411566959,49.98073068444878,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5655687233584867
100,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-60,60,0.5881515128165483,0.0585664833587731,0.0326857116789324,0.2397023944391674,0.039562025848995,0.6812721626177839,0.5975056936749662,51.9770309770345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.5646828966737614
101,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-78,78,0.5724699108302593,0.0536113410426565,0.0273315271467117,0.2249841329205622,0.039562025848995,0.6416195978442906,0.5950957523277933,53.68429165196788,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json,0.5624285166382477
102,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-120,120,0.5765851669758558,0.0569506146588758,0.0266679913898929,0.233867566837517,0.039562025848995,0.6418181697415285,0.5957185666956487,53.672730067261774,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json,0.5622265693150232
103,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-91,91,0.5742718467861414,0.0570016623759014,0.027398622812143,0.2297582717775901,0.0220923622208589,0.6415922246253765,0.596361591480426,53.69970709824267,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,0.560444461953911
104,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-104,104,0.5768851441890002,0.0578077575160186,0.0266955821067767,0.2301500715899956,0.0297148244707607,0.6421386862844599,0.5959308286585785,53.66116848255569,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,0.5604136779239939
105,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-49,49,0.704044862985611,0.0878969139068706,0.070600261029067,0.3060970525967563,0.039562025848995,0.641692073192354,0.6078015848941782,40.650531826630086,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.5597311920028174
106,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-56,56,0.5878582143038511,0.0587227333587731,0.0326831595283874,0.2439383326979014,0.0220923622208589,0.6813249130037249,0.5972841407494879,51.9770309770345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.5579607691345103
107,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-117,117,0.5762901414185763,0.0556715160113561,0.026672863538422,0.2316663338756241,0.0297148244707607,0.6425562675267283,0.5951007628394795,53.68429165196788,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,0.5574092190860143
108,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-91,91,0.6176830658316612,0.0706438502392527,0.0427464440400581,0.2610488477197039,0.1122836028676619,0.6370506821967258,0.5925737247565054,52.034838900564985,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,0.5552613242123812
109,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-42,42,0.7280542843043805,0.0918205542212256,0.0900471047020983,0.3249790437002826,0.0521390871888477,0.6362862656162126,0.6084287213008137,30.97733928919726,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.5550187050961651
110,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-65,65,0.6459935702756048,0.077596038700299,0.0651637381038656,0.2642159619303023,0.1122836028676619,0.619877333104787,0.5949323560233565,43.94172960629847,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json,0.5539648269219667
111,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-42,42,0.5819323699921369,0.0592273046317267,0.0321424739676876,0.2320332543599459,0.0162584592767595,0.6772917094339719,0.5953273577117753,51.67257591310735,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.5517964099575743
112,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-42,42,0.7043424780666828,0.0887166363258625,0.0728591465827776,0.3020506860858169,0.039562025848995,0.6408719453248441,0.6052375766499587,39.45968860190231,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.5500670926440828
113,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-65,65,0.5798370142281055,0.0582282054528232,0.029676842353765,0.2294054633377411,0.0297148244707607,0.6510257780947455,0.5932875096731962,53.54169877392605,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json,0.5493136675834878
114,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-28,28,0.5713633302971721,0.059810440156396,0.0373787354896194,0.2079458170544229,0.0878382826713132,0.6771636757198446,0.5874716470620395,50.08093108523492,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json,0.5487343631855208
115,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-56,56,0.8380429342389106,0.1629019541497576,0.1606804780568927,0.4138913782256793,2.3797467071606504e-06,0.5545825193886658,0.62428587011283,-48.39679357971375,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.5450965197590592
116,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-49,49,0.837081847190857,0.1613881288178957,0.1519607184641063,0.4216447170089554,2.3797467071606504e-06,0.5519320806428302,0.6240940579860571,-42.057191299205,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.5445772371545805
117,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-35,35,0.7319911336898803,0.093190498499916,0.1013307829795667,0.3180189067306476,0.0521390871888477,0.6414135233062177,0.606040003266791,28.17558192875356,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5445631184538752
118,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-42,42,0.8393026602268219,0.1609821391493386,0.1695136188156902,0.4157259311961505,4.024806511439489e-06,0.553971639936019,0.6244352987115808,-51.56081392761512,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.5443947400379748
119,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-120,120,0.6204978631436825,0.0719738801904503,0.0418447259589083,0.2622599007950264,0.1122836028676619,0.636375176336477,0.5898765058392652,52.06181593154587,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json,0.5440078121277364
120,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-56,56,0.8364869007468223,0.1591068788178957,0.1493033708259463,0.4164002274709112,2.3797467071606504e-06,0.5518824545848483,0.6235104696651679,-41.05518729134343,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.543802320760125
121,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-60,60,0.8363955467939377,0.1614506288178957,0.1489732823334634,0.4181976235230011,2.3797467071606504e-06,0.5535657401475743,0.6232929345471795,-40.92415599800768,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.5424775320251115
122,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-104,104,0.6204372751712799,0.0711096381835789,0.0419160528042721,0.2607350760754545,0.1122836028676619,0.635174089829236,0.5893308291650223,51.9770309770345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,0.5422469941757818
123,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-117,117,0.6211981549859047,0.0717655151054405,0.0418143613654865,0.2630832206725084,0.1122836028676619,0.6357037734977296,0.5894163098316489,52.07337751625197,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,0.5419861929436766
124,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-42,42,0.8372083547711372,0.1629506288178957,0.1605828128941357,0.4181881783404307,1.3921047931216453e-06,0.5520526308003979,0.62339911503293,-45.06320332278969,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.5412680367974767
125,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-49,49,0.8384840023517609,0.1617021505778738,0.1626966344192624,0.4217537897742488,4.024806511439489e-06,0.5546012214727499,0.6235939155459085,-49.17141975502213,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.5411240142570857
126,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-60,60,0.8390863677859306,0.1633195166946321,0.1607842504512518,0.4163316451956756,4.024806511439489e-06,0.5556369598014027,0.6229697153347461,-48.45460150324424,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.5393839411962795
127,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-39,39,0.6543101799488068,0.0773619710572207,0.0737832928526404,0.2690016361217171,0.0878382826713132,0.6270982133732776,0.5936256580599377,34.98150145907483,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json,0.537983308104353
128,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-78,78,0.6177567639946937,0.0701115300462116,0.0432847553595092,0.2620842487092282,0.1122836028676619,0.6379393198709388,0.5870646406266716,51.74194542134391,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json,0.533956174777586
129,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-35,35,0.7128386302292347,0.0948126447513641,0.0840223272412186,0.3056979347855159,0.0680192046111927,0.6435891452326509,0.5999053683173649,36.10682903713474,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5337825748314071
130,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-35,35,0.8453960663080216,0.1714408712532913,0.1928235345054418,0.4215199190422406,8.056669472003223e-07,0.5498886199366281,0.6228782796048976,-58.00447047047873,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5323736821550766
131,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-35,35,0.8426559329032898,0.1648280216920007,0.1862034781463444,0.4283403164773483,1.3921047931216453e-06,0.5500583399194617,0.6219978868673798,-53.079235385682246,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5301600319833916
132,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-14,14,0.5880236173421145,0.0622940487175074,0.0545186198255396,0.2353681142717228,0.220541217580421,0.7010035875349416,0.5742075332784983,46.35424694830363,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-14/evals/TOFU_SUMMARY.json,0.5280930244786128
133,lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-65,65,0.6804479854181409,0.0850022593248611,0.0822732998267747,0.2965936037036871,0.1779335278829341,0.6647011104909641,0.5868199032392191,36.8853090740118,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json,0.5272423230321286
134,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-35,35,0.5889671146124601,0.0587541024938687,0.0358082555733199,0.2377393277517849,0.0297148244707607,0.6804492710224612,0.588283869937033,50.91721904564247,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.5260346976499379
135,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-21,21,0.5680935815349222,0.0605769285816679,0.035744964472251,0.2204343465513221,0.0680192046111927,0.672818730046912,0.5831994301614541,49.9383382071931,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-21/evals/TOFU_SUMMARY.json,0.525350123687329
136,lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-117,117,0.8346886160969734,0.1610591726956887,0.1284875994408503,0.4205663333902403,1.115040214537872e-05,0.5652763018423328,0.61820157280265,-22.43718205296175,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json,0.5252392582519989
137,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-28,28,0.5948218289762736,0.0641846906875413,0.0400556440446234,0.2231857450616907,0.0521390871888477,0.6781498480682732,0.5862409053885113,50.53954061191004,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json,0.5246316973727364
